region_number,region_name,geo_order,local_authority_name,local_authority_type,constituency_number,constituency_name,official_source_name,name_normalized,source,source_url
6,East Berbice-Corentyne,6.21,CRABWOOD CREEK/MOLESON,NDC,4,GRANT 1780,GRANT 1780,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.21-CRABWOOD%20CREEK:MOLESON.pdf
6,East Berbice-Corentyne,6.21,CRABWOOD CREEK/MOLESON,NDC,5,GRANT 1802,GRANT 1802,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.21-CRABWOOD%20CREEK:MOLESON.pdf
6,East Berbice-Corentyne,6.21,CRABWOOD CREEK/MOLESON,NDC,6,GRANT 2767 - GRANT 2229,GRANT 2767 - GRANT 2229,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.21-CRABWOOD%20CREEK:MOLESON.pdf
6,East Berbice-Corentyne,6.21,CRABWOOD CREEK/MOLESON,NDC,7,GRANT1651 - 1778 - 1779 JACKSON - MOLESON - SKELEDON - JACKSON BACKLANDS,GRANT1651-1778 - 1779 JACKSON - MOLESON - SKELEDON - JACKSON BACKLANDS,True,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.21-CRABWOOD%20CREEK:MOLESON.pdf
6,East Berbice-Corentyne,6.22,MUNICIPALITY OF CORRIVERTON,MUNICIPALITY,1,NO.75 – NO.76 (SCOTTSBURG - DUKESTOWN),NO.75 – NO.76 (SCOTTSBURG - DUKESTOWN),False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.22-MUNICIPALITY%20OF%20CORRIVERTON.pdf
6,East Berbice-Corentyne,6.22,MUNICIPALITY OF CORRIVERTON,MUNICIPALITY,2,PRINCETOWN - NO.77 NEW HOUSING SCHEME,PRINCETOWN - NO.77 NEW HOUSING SCHEME,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.22-MUNICIPALITY%20OF%20CORRIVERTON.pdf
6,East Berbice-Corentyne,6.22,MUNICIPALITY OF CORRIVERTON,MUNICIPALITY,3,NO.78 (NORTH) - ELIZA & MARY HOUSING SCHEME (SPRINGLANDS NORTH),NO.78 (NORTH)-ELIZA & MARY HOUSING SCHEME (SPRINGLANDS NORTH),True,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.22-MUNICIPALITY%20OF%20CORRIVERTON.pdf
6,East Berbice-Corentyne,6.22,MUNICIPALITY OF CORRIVERTON,MUNICIPALITY,4,NO.78 (SOUTH) - SPRINGLANDS HOUSING SCHEME/RAMPOOR (SPRINGLANDS) (SOUTH),NO.78 (SOUTH) -SPRINGLANDS HOUSING SCHEME/RAMPOOR (SPRINGLANDS) (SOUTH),True,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.22-MUNICIPALITY%20OF%20CORRIVERTON.pdf
6,East Berbice-Corentyne,6.22,MUNICIPALITY OF CORRIVERTON,MUNICIPALITY,5,NO.79 (NORTH) QUEENSTOWN,NO.79 (NORTH) QUEENSTOWN,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.22-MUNICIPALITY%20OF%20CORRIVERTON.pdf
6,East Berbice-Corentyne,6.22,MUNICIPALITY OF CORRIVERTON,MUNICIPALITY,6,NO.79 (SOUTH) LITTLE INDIA - KINGSTON,NO.79 (SOUTH) LITTLE INDIA -KINGSTON,True,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.22-MUNICIPALITY%20OF%20CORRIVERTON.pdf
6,East Berbice-Corentyne,6.22,MUNICIPALITY OF CORRIVERTON,MUNICIPALITY,7,"SKELDON - LINE PATH A, B, C AND F","SKELDON - LINE PATH A, B, C AND F",False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.22-MUNICIPALITY%20OF%20CORRIVERTON.pdf
6,East Berbice-Corentyne,6.22,MUNICIPALITY OF CORRIVERTON,MUNICIPALITY,8,LINE PATH D - BLOCK 19 - LINE PATH E,LINE PATH D- BLOCK 19 - LINE PATH E,True,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D06/6.22-MUNICIPALITY%20OF%20CORRIVERTON.pdf
7,Cuyuni-Mazaruni,7.01,MUNICIPALITY OF BARTICA,MUNICIPALITY,1,BARTICA EAST (NORTH),BARTICA EAST (NORTH),False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D07/7.01-MUNICIPALITY%20OF%20BARTICA.pdf
7,Cuyuni-Mazaruni,7.01,MUNICIPALITY OF BARTICA,MUNICIPALITY,2,BARTICA EAST (SOUTH),BARTICA EAST (SOUTH),False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D07/7.01-MUNICIPALITY%20OF%20BARTICA.pdf
7,Cuyuni-Mazaruni,7.01,MUNICIPALITY OF BARTICA,MUNICIPALITY,3,BARTICA EAST CENTRAL,BARTICA EAST CENTRAL,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D07/7.01-MUNICIPALITY%20OF%20BARTICA.pdf
7,Cuyuni-Mazaruni,7.01,MUNICIPALITY OF BARTICA,MUNICIPALITY,4,BARTICA WEST CENTRAL (NORTH),BARTICA WEST CENTRAL (NORTH),False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D07/7.01-MUNICIPALITY%20OF%20BARTICA.pdf
7,Cuyuni-Mazaruni,7.01,MUNICIPALITY OF BARTICA,MUNICIPALITY,5,BARTICA WEST CENTRAL (SOUTH),BARTICA WEST CENTRAL (SOUTH),False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D07/7.01-MUNICIPALITY%20OF%20BARTICA.pdf
7,Cuyuni-Mazaruni,7.01,MUNICIPALITY OF BARTICA,MUNICIPALITY,6,BARTICA (WEST),BARTICA (WEST),False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D07/7.01-MUNICIPALITY%20OF%20BARTICA.pdf
7,Cuyuni-Mazaruni,7.01,MUNICIPALITY OF BARTICA,MUNICIPALITY,7,TUMERING - MONGRIPPO (WEST),TUMERING - MONGRIPPO (WEST),False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D07/7.01-MUNICIPALITY%20OF%20BARTICA.pdf
7,Cuyuni-Mazaruni,7.01,MUNICIPALITY OF BARTICA,MUNICIPALITY,8,TUMERING - MONGRIPPO (EAST),TUMERING - MONGRIPPO (EAST),False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D07/7.01-MUNICIPALITY%20OF%20BARTICA.pdf
7,Cuyuni-Mazaruni,7.01,MUNICIPALITY OF BARTICA,MUNICIPALITY,9,KOETARU - BIG BARABARA,KOETARU - BIG BARABARA,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D07/7.01-MUNICIPALITY%20OF%20BARTICA.pdf
8,Potaro-Siparuni,8.01,MUNICIPALITY OF MAHDIA,MUNICIPALITY,1,UEWANG - MAHDIA PLATEAU WEST,UEWANG - MAHDIA PLATEAU WEST,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D08/8.01-MUNICIPALITY%20OF%20MAHDIA.pdf
8,Potaro-Siparuni,8.01,MUNICIPALITY OF MAHDIA,MUNICIPALITY,2,MAHDIA PLATEAU EAST,MAHDIA PLATEAU EAST,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D08/8.01-MUNICIPALITY%20OF%20MAHDIA.pdf
8,Potaro-Siparuni,8.01,MUNICIPALITY OF MAHDIA,MUNICIPALITY,3,POTARO ROAD/EAGLE MOUNTAIN,POTARO ROAD/EAGLE MOUNTAIN,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D08/8.01-MUNICIPALITY%20OF%20MAHDIA.pdf
8,Potaro-Siparuni,8.01,MUNICIPALITY OF MAHDIA,MUNICIPALITY,4,KONAWAK/ESSEQUIBO,KONAWAK/ESSEQUIBO,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D08/8.01-MUNICIPALITY%20OF%20MAHDIA.pdf
9,Upper Takutu-Upper Essequibo,9.01,MUNICIPALITY OF LETHEM,MUNICIPALITY,1,MOCO - MOCO - MANARI (CULVERT CITY),MOCO- MOCO - MANARI (CULVERT CITY),True,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D09/9.01-MUNICIPALITY%20OF%20LETHEM.pdf
9,Upper Takutu-Upper Essequibo,9.01,MUNICIPALITY OF LETHEM,MUNICIPALITY,2,MOCO - MOCO - MANARI (TABATINGA) - OVER THE CREEK,MOCO- MOCO - MANARI (TABATINGA) - OVER THE CREEK,True,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D09/9.01-MUNICIPALITY%20OF%20LETHEM.pdf
9,Upper Takutu-Upper Essequibo,9.01,MUNICIPALITY OF LETHEM,MUNICIPALITY,3,MOCO - MOCO - MANARI (LETHEM) - TABATINGA BRIDGE TO THIRD STREET,MOCO- MOCO - MANARI (LETHEM) - TABTINGA BRIDGE TO THIRD STREET,True,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D09/9.01-MUNICIPALITY%20OF%20LETHEM.pdf
9,Upper Takutu-Upper Essequibo,9.01,MUNICIPALITY OF LETHEM,MUNICIPALITY,4,MOCO - MOCO - MANARI (LETHEM) - THIRD STREET TO WIND MILL ROAD,MOCO- MOCO - MANARI (LETHEM)-THIRD STREET TO WIND MILL ROAD,True,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D09/9.01-MUNICIPALITY%20OF%20LETHEM.pdf
9,Upper Takutu-Upper Essequibo,9.01,MUNICIPALITY OF LETHEM,MUNICIPALITY,5,MOCO – MOCO - MANARI (LETHEM) - WIND MILL ROAD TO TO ‘T & M ’ RESTAURANT (TAKUTU RIVER),MOCO – MOCO - MANARI (LETHEM) - WIND MILL ROAD TO TO ‘T & M ’ RESTAURANT (TAKUTU RIVER),False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D09/9.01-MUNICIPALITY%20OF%20LETHEM.pdf
9,Upper Takutu-Upper Essequibo,9.02,ARANAPUTA/UPPER BURRO BURRO,NDC,1,ARANAPUTA (SOUTH)/RUPUNUNI RIVER,ARANAPUTA (SOUTH)/RUPUNUNI RIVER,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D09/9.02-ARANAPUTA:UPPER%20BURRO%20BURRO.pdf
9,Upper Takutu-Upper Essequibo,9.02,ARANAPUTA/UPPER BURRO BURRO,NDC,2,ARANAPUTA (EAST)/UPPER BURRO - BURRO,ARANAPUTA (EAST)/UPPER BURRO-BURRO,True,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D09/9.02-ARANAPUTA:UPPER%20BURRO%20BURRO.pdf
9,Upper Takutu-Upper Essequibo,9.02,ARANAPUTA/UPPER BURRO BURRO,NDC,3,ARANAPUTA (WEST)/MORA RIVER,ARANAPUTA (WEST)/MORA RIVER,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D09/9.02-ARANAPUTA:UPPER%20BURRO%20BURRO.pdf
10,Upper Demerara-Berbice,10.01,MUNICIPALITY OF LINDEN,MUNICIPALITY,1,BAMIA/ AMELIA'S WARD,BAMIA/ AMELIA'S WARD,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D10/10.01-MUNICIPALITY%20OF%20LINDEN.pdf
10,Upper Demerara-Berbice,10.01,MUNICIPALITY OF LINDEN,MUNICIPALITY,2,RETRIEVE/KARA KARA,RETRIEVE/KARA KARA,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D10/10.01-MUNICIPALITY%20OF%20LINDEN.pdf
10,Upper Demerara-Berbice,10.01,MUNICIPALITY OF LINDEN,MUNICIPALITY,3,CENTRAL MACKENZIE,CENTRAL MACKENZIE,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D10/10.01-MUNICIPALITY%20OF%20LINDEN.pdf
10,Upper Demerara-Berbice,10.01,MUNICIPALITY OF LINDEN,MUNICIPALITY,4,WASHER POND TO SIBERIEN,WASHER POND TO SIBERIEN,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D10/10.01-MUNICIPALITY%20OF%20LINDEN.pdf
10,Upper Demerara-Berbice,10.01,MUNICIPALITY OF LINDEN,MUNICIPALITY,5,"SILVERTOWN, GREEN VALLEY, HALF MILE, CANVAS CITY & WEST WATOOKA","SILVERTOWN, GREEN V ALLEY, HALF MILE, CANV AS CITY & WEST WATOOKA",True,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D10/10.01-MUNICIPALITY%20OF%20LINDEN.pdf
10,Upper Demerara-Berbice,10.01,MUNICIPALITY OF LINDEN,MUNICIPALITY,6,"DALLAWALLA, CHRISTIANBURG, 1st, 2nd & 3rd ALLEY, SILVER CITY, WISMAR HILL & VICTORY VALLEY","DALLAWALLA, CHRISTIANBURG, 1st, 2nd & 3rd ALLEY, SILVER CITY, WISMAR HILL & VICTORY V ALLEY",True,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D10/10.01-MUNICIPALITY%20OF%20LINDEN.pdf
10,Upper Demerara-Berbice,10.01,MUNICIPALITY OF LINDEN,MUNICIPALITY,7,"BLUEBERRY HILL, ONE MILE (NORTH), ONE MILE EXTENSION AND WISMAR HOUSING SCHEME","BLUEBERRY HILL, ONE MILE (NORTH), ONE MILE EXTENSION AND WISMAR HOUSING SCHEME",False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D10/10.01-MUNICIPALITY%20OF%20LINDEN.pdf
10,Upper Demerara-Berbice,10.01,MUNICIPALITY OF LINDEN,MUNICIPALITY,8,"ONE MILE (SOUTH), BLOCKS 22, WISROC","ONE MILE (SOUTH), BLOCKS 22, WISROC",False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D10/10.01-MUNICIPALITY%20OF%20LINDEN.pdf
10,Upper Demerara-Berbice,10.02,KWAKWANI,NDC,1,WATER FRONT,WATER FRONT,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D10/10.02-KWAKWANI.pdf
10,Upper Demerara-Berbice,10.02,KWAKWANI,NDC,2,FIRST & SECOND PHASE,FIRST & SECOND PHASE,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D10/10.02-KWAKWANI.pdf
10,Upper Demerara-Berbice,10.02,KWAKWANI,NDC,3,THIRD PHASE,THIRD PHASE,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D10/10.02-KWAKWANI.pdf
10,Upper Demerara-Berbice,10.02,KWAKWANI,NDC,4,POT VILLAGE (NORTH OF NATIONAL AVENUE),POT VILLAGE (NORTH OF NATIONAL A VENUE),True,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D10/10.02-KWAKWANI.pdf
10,Upper Demerara-Berbice,10.02,KWAKWANI,NDC,5,POT VILLAGE (SOUTH OF NATIONAL AVENUE),POT VILLAGE (SOUTH OF NATIONAL A VENUE),True,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D10/10.02-KWAKWANI.pdf
10,Upper Demerara-Berbice,10.02,KWAKWANI,NDC,6,STAFF HILL,STAFF HILL,False,GECOM Register of Voters for LGE 2023,https://gecom.org.gy/public/assets/docs/lists/2023%20-%20Register%20of%20Voters%20for%20LGE%202023/D10/10.02-KWAKWANI.pdf
